date,active_addresses,transactions,difficulty,hashrate,block_size,transaction_value,avg_transaction_value,price,return_log_pct,return_simple_pct,lag1_price,lag1_return,rolling_vol_7d,rolling_vol_30d,day_of_week,month,year,target_price_t1,target_return_t1
2015-05-20,227770.0,106743.0,48807487245.0,3.319199787692306e+17,390266.0,2396.0,105.549,233.256,0.11882421207837077,0.11889483601525974,232.979,-1.332830058590719,0.9968199100116436,1.705956106045956,2,5,2015,235.065,0.7725508774009872
2015-05-21,210284.0,98147.0,48807487245.0,3.750754299094143e+17,334261.0,2309.0,104.25,235.065,0.7725508774009872,0.775542751311864,233.256,0.11882421207837077,0.6561184579197669,1.7030918906981236,3,5,2015,237.015,0.8261358628282969
2015-05-22,220985.0,102632.0,48807487245.0,3.456776467031511e+17,412091.0,3054.0,97.448,237.015,0.8261358628282969,0.8295577818901112,235.065,0.7725508774009872,0.7276477583109469,1.5422556165785095,4,5,2015,240.003,1.25279929922948
2015-05-23,197780.0,86167.0,48807487245.0,3.253386903620104e+17,433508.0,2683.0,80.779,240.003,1.25279929922948,1.2606797038162032,237.015,0.8261358628282969,0.8654954815206597,1.5560335964224754,5,5,2015,239.853,-0.06251875766301948
2015-05-24,264521.0,93898.0,48807487245.0,3.032958407985736e+17,398798.0,1857.0,48.954,239.853,-0.06251875766301948,-0.0624992187597595,240.003,1.25279929922948,0.866193560172142,1.5380578967795686,6,5,2015,238.622,-0.5145525747593019
2015-05-25,219351.0,105945.0,48807487245.0,3.636941620300477e+17,425687.0,2127.0,71.826,238.622,-0.5145525747593019,-0.5132310206668267,239.853,-0.06251875766301948,0.8895159147871587,1.5168703814663633,0,5,2015,237.372,-0.5252179117704512
2015-05-26,234659.0,108240.0,48807487245.0,3.32258476056569e+17,419028.0,2238.0,79.237,237.372,-0.5252179117704512,-0.52384105405201,238.622,-0.5145525747593019,0.6962981936408231,1.2718099699668062,1,5,2015,237.443,0.029906384814786392
2015-05-27,226335.0,107951.0,48807487245.0,3.4291845292616045e+17,437825.0,2550.0,78.976,237.443,0.029906384814786392,0.029910857219883624,237.372,-0.5252179117704512,0.7002487666039816,1.264766453351685,2,5,2015,237.222,-0.09311831121702224
2015-05-28,224433.0,110848.0,48807487245.0,3.2822909723189664e+17,452825.0,2175.0,78.596,237.222,-0.09311831121702224,-0.09307496957164929,237.443,0.029906384814786392,0.6691915818655259,1.2191143113429224,3,5,2015,236.889,-0.14047345653591173
2015-05-29,261835.0,123898.0,48807487245.0,3.6761008097787456e+17,422172.0,2086.0,52.439,236.889,-0.14047345653591173,-0.14037483875862788,237.222,-0.09311831121702224,0.5976240659061753,1.218452568027465,4,5,2015,234.263,-1.1147261149212377
2015-05-30,287493.0,127665.0,48807487245.0,3.1687721777189203e+17,479982.0,1673.0,28.517,234.263,-1.1147261149212377,-1.1085360654146004,236.889,-0.14047345653591173,0.404006221580979,1.131434599506144,5,5,2015,232.298,-0.8423385660652137
2015-05-31,266426.0,98636.0,48535929332.0,3.506746101877756e+17,379627.0,2237.0,79.132,232.298,-0.8423385660652137,-0.838800834958997,234.263,-1.1147261149212377,0.4200658417675962,1.1074100490336094,6,5,2015,227.302,-2.174150041877943
2015-06-01,270870.0,128564.0,47589591154.0,3.4431677665650816e+17,531003.0,2756.0,110.615,227.302,-2.174150041877943,-2.150685757087878,232.298,-0.8423385660652137,0.7756541954042449,1.1735310441084523,0,6,2015,224.221,-1.3647357142961458
2015-06-02,271030.0,128057.0,47589591154.0,3.291543848554592e+17,468759.0,2519.0,106.245,224.221,-1.3647357142961458,-1.3554654160544022,227.302,-2.174150041877943,0.8093251563262674,1.114223951259587,1,6,2015,226.123,0.8446926389831602
2015-06-03,252042.0,127458.0,47589591154.0,3.546233453741335e+17,471771.0,2503.0,85.82,226.123,0.8446926389831602,0.8482702333858061,224.221,-1.3647357142961458,0.9895005329927886,1.1280533758163391,2,6,2015,225.462,-0.29274686806165434
2015-06-04,236357.0,118205.0,47589591154.0,3.314291598982256e+17,432548.0,2378.0,77.833,225.462,-0.29274686806165434,-0.29231878225567387,226.123,0.8446926389831602,0.9718872198953835,1.0812439576180894,3,6,2015,224.648,-0.36168975912197043
2015-06-05,236970.0,110063.0,47589591154.0,3.434665624555477e+17,421808.0,3009.0,103.966,224.648,-0.36168975912197043,-0.3610364496012597,225.462,-0.29274686806165434,0.9530758669014658,1.0809402227064158,4,6,2015,225.153,0.2245438370229857
2015-06-06,237632.0,92518.0,47589591154.0,3.677531332454324e+17,287410.0,2611.0,100.988,225.153,0.2245438370229857,0.22479612549410888,224.648,-0.36168975912197043,1.0026555351989,1.069503676166037,5,6,2015,224.866,-0.127550187396582
2015-06-07,235676.0,83478.0,47589591154.0,3.92929912306713e+17,356071.0,2666.0,64.398,224.866,-0.127550187396582,-0.12746887671937213,225.153,0.2245438370229857,1.0062884476978824,0.8520381781980242,6,6,2015,226.036,0.5189609386843408
2015-06-08,222782.0,108016.0,47589591154.0,3.4797077063288083e+17,372176.0,2371.0,77.56,226.036,0.5189609386843408,0.5203098734357203,224.866,-0.127550187396582,0.7169349745903687,0.8285040844157587,0,6,2015,229.474,1.509545470042663
2015-06-09,236130.0,121487.0,47589591154.0,3.713507317036807e+17,419535.0,2420.0,115.141,229.474,1.509545470042663,1.5209966554000198,226.036,0.5189609386843408,0.6805217474517334,0.885372389909004,1,6,2015,229.253,-0.09635361210396307
2015-06-10,306739.0,131110.0,47589591154.0,3.744320092753936e+17,490404.0,2304.0,106.217,229.253,-0.09635361210396307,-0.09630720691669037,229.474,1.509545470042663,0.6545438485622062,0.8846134640788039,2,6,2015,229.8,0.23831682132134605
2015-06-11,243268.0,120489.0,47589591154.0,3.848583089849677e+17,459109.0,2428.0,100.642,229.8,0.23831682132134605,0.23860102157879925,229.253,-0.09635361210396307,0.6181669322642643,0.8872153990062123,3,6,2015,230.569,0.3340801466784276
2015-06-12,261237.0,126803.0,47589591154.0,3.215680634889454e+17,479125.0,2494.0,92.659,230.569,0.3340801466784276,0.33463881636204285,229.8,0.23831682132134605,0.551598325328726,0.8879538608979471,4,6,2015,230.832,0.11400063219768636
2015-06-13,247477.0,105684.0,47589591154.0,3.555508726061766e+17,375065.0,2315.0,79.412,230.832,0.11400063219768636,0.11406563761824362,230.569,0.3340801466784276,0.5580563524172825,0.7777561756629302,5,6,2015,233.557,1.1735985464244505
2015-06-14,265099.0,102888.0,49124063328.0,3.851881039925354e+17,406924.0,3002.0,64.657,233.557,1.1735985464244505,1.1805122340056817,230.832,0.11400063219768636,0.5861916922882657,0.8071832244102283,6,6,2015,235.626,0.8819643557438543
2015-06-15,285309.0,129245.0,49692386355.0,3.640686684037906e+17,512849.0,2815.0,91.012,235.626,0.8819643557438543,0.8858651207199975,233.557,1.1735985464244505,0.5997411456976489,0.8247877332751772,0,6,2015,241.816,2.5931304155180253
2015-06-16,250064.0,121423.0,49692386355.0,3.2319082855238886e+17,573693.0,3758.0,101.152,241.816,2.5931304155180253,2.6270445536570763,235.626,0.8819643557438543,0.926425078769609,0.952576653983179,1,6,2015,250.867,3.674581183714415
2015-06-17,289748.0,132964.0,49692386355.0,3.284710119863932e+17,511154.0,3566.0,126.211,250.867,3.674581183714415,3.7429285076256313,241.816,2.5931304155180253,1.3519833851536824,1.1543967726820128,2,6,2015,248.304,-1.0269116288154865
2015-06-18,240615.0,124773.0,49692386355.0,3.88083414034127e+17,484335.0,2918.0,109.892,248.304,-1.0269116288154865,-1.0216568938919757,250.867,3.674581183714415,1.5807783880318995,1.1416508295327374,3,6,2015,247.452,-0.3437178123139447
2015-06-19,248069.0,125075.0,49692386355.0,3.877605381770329e+17,515826.0,3658.0,83.052,247.452,-0.3437178123139447,-0.3431277788517262,248.304,-1.0269116288154865,1.6549837142439743,1.146072246009542,4,6,2015,243.001,-1.8151065247711113
2015-06-20,240680.0,101878.0,49692386355.0,3.4541578743065626e+17,440109.0,2668.0,75.267,243.001,-1.8151065247711113,-1.79873268351034,247.452,-0.3437178123139447,1.9612391246434597,1.1974792065895226,5,6,2015,243.39,0.15995365166649056
2015-06-21,257418.0,96530.0,49692386355.0,3.17833867078572e+17,459770.0,2479.0,62.666,243.39,0.15995365166649056,0.16008164575453954,243.001,-1.8151065247711113,1.9607872493959237,1.1899071578866218,6,6,2015,245.632,0.9169385870096741
2015-06-22,209934.0,119192.0,49692386355.0,3.442357339734939e+17,589155.0,2317.0,85.673,245.632,0.9169385870096741,0.921155347384861,243.39,0.15995365166649056,1.9617021416463718,1.180114418442557,0,6,2015,245.012,-0.25272920080773864
2015-06-23,270073.0,125420.0,49692386355.0,3.5908266494546003e+17,521540.0,2259.0,71.499,245.012,-0.25272920080773864,-0.2524101094319997,245.632,0.9169385870096741,1.7632260778214452,1.181401656748715,1,6,2015,243.214,-0.7365474712463553
